84.2 24.8 47.2 23.0 28.7 131.3 98.3 97.7 97.3 57.8 55.3 44.6 41.7 3.7 33.8 116.5 118.2 36.0 77.3 127.8 95.7 25.2 103.9 0.0 96.4 58.5 38.1 97.1 44.3 67.8 100.1 92.4 102.7 97.6 93.1 98.3 44.0 80.2 65.7 126.7 
39.9 81.6 51.5 82.5 73.4 59.1 53.3 65.7 5.4 47.0 47.4 64.1 82.6 99.8 84.6 54.1 25.5 65.3 40.4 56.6 15.5 79.4 24.8 99.4 0.0 68.5 58.5 47.1 52.7 68.8 54.0 17.9 46.7 13.0 37.8 29.6 52.9 72.5 42.1 41.7 
80.0 54.8 37.3 39.8 41.9 82.7 43.1 41.4 68.5 28.5 32.0 29.9 21.2 60.4 33.9 65.7 81.4 43.1 33.7 74.8 74.2 37.3 87.4 63.0 69.2 0.0 45.0 44.2 35.4 9.3 45.0 54.8 50.3 77.2 44.4 87.9 36.1 21.9 67.6 81.3 
50.0 20.6 16.6 31.8 19.7 101.1 75.1 76.8 57.9 26.5 23.6 20.3 43.1 40.4 38.0 86.7 82.6 11.4 48.7 96.5 57.0 25.5 63.0 39.0 58.6 48.1 0.0 68.8 11.2 53.0 73.7 56.8 73.5 59.4 62.4 61.5 10.5 64.9 30.6 91.9 
80.7 85.6 57.0 79.1 72.7 36.8 9.8 19.6 49.3 48.2 49.6 58.7 65.0 101.3 75.4 19.7 47.6 71.0 24.9 29.5 61.9 74.5 73.0 101.8 52.1 48.2 72.7 0.0 57.9 38.2 6.9 29.3 6.0 59.9 9.5 75.9 58.5 34.0 73.5 39.2 
52.3 26.0 5.9 30.6 24.9 87.9 63.5 64.8 52.3 16.6 15.4 14.0 38.0 47.1 37.2 74.4 76.2 14.0 37.2 85.3 55.5 25.0 62.0 49.0 54.0 36.4 16.0 61.8 0.0 42.7 62.5 48.2 62.7 56.0 51.8 61.1 0.7 54.2 34.1 82.9 
87.5 62.9 43.7 46.4 48.7 75.5 40.4 32.5 66.9 36.8 39.2 35.1 31.3 70.7 41.4 57.4 78.4 52.9 32.2 69.6 77.4 46.8 86.5 72.0 70.8 11.6 57.7 41.2 42.9 0.0 37.8 53.5 44.2 78.7 40.1 90.7 43.4 12.6 73.2 76.6 
87.6 90.2 61.0 79.2 78.6 36.3 6.8 16.2 56.0 51.4 51.2 61.0 70.1 106.2 78.0 19.2 49.0 74.4 29.3 32.6 67.5 77.8 76.8 103.5 58.3 49.3 74.1 8.9 66.3 40.7 0.0 36.3 9.1 66.9 16.5 82.9 63.2 31.4 79.9 42.5 
50.6 76.8 46.9 77.8 72.0 47.3 35.6 47.5 15.5 43.2 39.0 57.5 74.2 95.8 78.7 40.6 25.2 63.7 23.9 41.0 30.7 68.7 41.5 92.6 20.8 59.2 60.0 31.5 52.5 55.4 38.7 0.0 29.4 30.6 19.9 46.7 48.6 55.7 50.0 35.2 
79.7 92.5 63.8 84.4 82.9 31.3 10.4 25.7 45.8 51.8 51.3 62.6 75.1 104.3 80.3 12.1 44.3 75.3 31.6 23.4 58.8 80.4 72.7 102.8 47.5 54.2 76.9 8.6 62.8 49.0 11.5 29.5 0.0 59.7 11.7 76.1 63.3 39.4 76.2 33.8 
29.4 80.7 58.0 86.2 80.8 67.9 69.7 80.7 17.8 54.6 53.4 67.9 88.2 98.5 91.0 66.6 38.4 66.9 51.0 69.9 7.1 78.0 9.3 101.9 17.2 79.1 60.3 63.1 59.2 79.0 67.0 32.9 60.5 0.0 50.5 16.8 56.0 83.6 36.8 52.3 
67.8 80.4 50.1 74.6 71.4 40.4 16.5 31.5 37.9 42.7 43.4 52.3 65.1 98.8 71.0 24.0 38.3 64.8 18.5 31.7 51.4 69.7 60.0 97.2 38.8 47.5 67.1 13.0 55.7 41.4 17.5 21.3 14.3 51.6 0.0 66.4 52.4 38.8 64.6 36.9 
22.6 83.3 64.7 92.8 80.7 86.0 85.7 93.9 32.7 62.7 62.1 76.0 98.0 100.2 99.4 86.5 51.9 71.3 63.4 83.8 19.8 85.1 11.3 101.4 30.6 88.5 62.4 78.8 61.9 92.5 87.0 51.4 76.9 21.1 70.3 0.0 60.9 97.0 32.9 68.4 
51.8 28.0 7.4 32.6 21.6 92.7 61.1 64.9 52.2 14.3 15.2 16.7 39.7 45.8 38.2 79.3 75.3 15.2 35.6 84.4 55.0 25.6 62.9 45.6 54.7 38.0 12.9 61.8 5.2 44.0 65.9 53.3 65.3 56.4 52.6 64.9 0.0 54.9 33.6 83.4 
95.4 73.1 51.2 60.3 63.5 69.4 31.6 24.0 73.8 48.5 50.2 47.7 45.3 83.0 51.7 49.2 76.8 63.3 37.8 62.7 84.5 58.7 95.7 82.9 73.8 24.0 68.6 38.4 57.4 17.3 36.4 60.0 39.6 88.4 39.8 99.3 57.8 0.0 82.8 73.2 
17.1 49.3 38.6 61.0 49.8 95.0 80.2 87.2 45.2 43.8 38.8 46.4 72.8 65.1 69.8 90.3 68.5 38.0 55.2 91.6 36.9 52.0 37.5 68.3 44.6 70.4 35.5 74.2 37.9 75.9 83.9 55.0 80.1 38.5 66.5 35.5 35.2 86.7 0.0 82.8 
79.3 113.4 80.1 110.0 103.7 17.3 48.2 60.9 43.8 73.7 73.9 88.2 104.5 127.1 110.6 30.2 20.0 99.0 55.5 21.9 55.6 105.5 62.1 128.1 43.0 83.4 94.4 42.4 85.1 80.5 42.8 39.5 36.9 55.8 37.5 71.1 87.7 76.3 87.3 0.0 
