50.9 39.7 12.7 40.5 32.4 78.3 48.9 54.7 45.0 6.6 0.0 14.9 35.7 55.0 38.5 62.2 62.2 23.3 22.5 71.1 46.2 30.5 56.3 54.7 45.5 29.6 23.0 45.8 12.0 35.0 50.6 38.0 50.6 51.3 39.8 59.5 12.6 45.2 38.2 72.0 
60.7 30.6 13.3 25.8 20.0 92.7 60.2 57.4 59.4 17.0 15.6 0.0 22.7 42.1 23.8 73.3 77.1 15.5 34.4 83.1 60.1 16.4 69.7 41.3 60.4 25.3 19.8 56.1 11.8 33.6 59.6 52.7 61.5 65.4 51.7 71.9 12.2 45.9 45.8 85.9 
85.6 38.2 34.4 19.7 28.6 102.5 66.8 61.1 78.4 35.5 38.1 26.7 0.0 42.2 9.9 81.6 94.2 33.2 47.9 92.5 81.9 22.1 91.9 39.9 80.6 20.6 39.6 64.2 34.3 29.2 65.4 69.9 70.2 87.0 63.1 94.5 34.7 40.9 68.3 99.7 
83.6 23.1 49.3 24.7 28.9 134.6 100.6 99.6 94.5 58.3 59.8 46.3 46.1 0.0 32.5 115.5 116.0 32.9 76.4 125.2 91.1 26.0 98.0 3.2 95.8 60.3 37.3 98.1 44.2 69.6 101.3 92.4 103.7 96.6 93.8 96.8 43.8 82.1 64.1 127.0 
83.6 30.7 34.7 11.6 20.6 110.8 71.7 71.4 83.6 38.2 39.2 26.3 10.5 35.0 0.0 89.9 99.6 29.5 54.2 100.6 83.9 16.0 93.3 30.1 84.1 29.9 36.4 72.4 33.9 38.8 74.1 75.1 78.3 89.2 70.4 95.1 34.1 50.8 66.6 106.5 
86.6 99.7 72.1 94.6 94.7 20.6 20.5 30.6 54.7 65.4 65.1 76.3 86.1 117.2 90.8 0.0 39.2 85.5 39.7 11.3 64.7 89.5 73.5 114.6 52.1 61.5 84.9 17.5 74.2 54.8 17.1 36.6 11.8 65.1 22.5 81.8 74.8 48.4 85.6 28.0 
63.9 100.8 71.4 103.4 92.9 37.4 52.2 67.3 27.1 67.6 64.6 79.0 95.8 118.0 102.4 41.4 0.0 83.1 46.7 36.2 35.8 92.7 40.6 116.2 23.9 78.1 79.4 42.9 71.8 75.6 48.5 24.4 39.4 33.4 36.4 49.3 72.2 75.3 66.0 19.1 
55.6 16.7 15.3 22.9 17.0 100.0 72.9 73.8 66.2 28.1 23.4 19.7 38.0 37.0 29.9 90.1 85.9 0.0 45.8 94.4 59.6 14.2 67.6 33.2 63.1 40.7 6.9 68.8 11.6 49.2 73.1 59.7 73.8 65.1 63.1 68.0 11.1 61.4 37.5 94.5 
59.2 60.7 32.0 58.1 54.9 55.3 29.9 34.8 36.7 25.3 25.1 36.4 52.8 78.3 55.4 41.8 48.3 49.9 0.0 48.8 45.1 50.8 56.1 75.7 38.2 31.6 45.4 23.4 34.6 30.6 28.8 23.2 28.1 48.7 17.4 62.2 35.2 34.9 52.3 52.2 
90.5 112.2 84.4 106.1 102.7 10.0 33.9 43.1 54.0 73.0 73.5 86.0 94.5 127.2 100.9 13.0 37.2 98.8 52.7 0.0 66.8 99.4 74.4 124.4 53.8 72.5 93.3 28.3 83.0 66.0 28.5 40.8 22.3 66.2 31.4 83.0 83.6 59.8 90.9 20.5 
26.3 76.7 51.1 81.8 74.9 69.3 63.6 76.5 16.9 52.6 46.3 64.6 85.5 94.1 87.9 66.6 35.8 60.3 49.0 69.4 0.0 72.4 11.0 92.1 12.9 72.7 54.0 58.1 50.6 74.6 65.1 29.0 58.4 5.4 48.6 17.7 50.6 80.1 32.0 54.3 
68.4 18.7 27.1 8.2 3.5 107.3 75.8 73.7 76.0 34.5 31.0 20.4 24.3 30.3 16.9 93.8 95.8 18.6 55.1 102.6 76.3 0.0 81.0 25.0 74.5 35.8 21.1 72.1 21.8 45.1 75.3 68.5 77.7 77.8 68.1 81.8 21.8 57.7 51.7 102.2 
23.5 82.7 61.9 92.2 80.6 75.0 76.1 89.0 25.0 62.1 60.6 74.6 93.2 100.9 96.0 75.6 45.3 68.3 58.9 76.3 11.5 85.1 0.0 99.3 21.4 83.5 61.5 68.3 59.6 85.6 75.3 38.9 68.1 8.4 58.8 8.7 59.5 91.1 35.5 59.7 
81.1 23.7 48.1 24.8 29.4 131.3 102.1 99.3 97.4 59.2 59.4 42.8 42.5 7.2 31.4 114.6 118.7 34.1 79.9 125.5 95.6 28.6 103.6 0.0 96.4 58.5 38.1 97.1 44.3 67.8 100.1 92.4 102.7 97.6 93.1 98.3 44.0 80.2 65.7 126.7 
39.8 77.2 51.6 83.8 76.5 56.6 57.7 69.9 5.3 47.0 49.0 61.1 81.0 99.2 87.2 54.1 26.1 67.5 39.5 55.1 13.5 74.6 23.1 97.5 0.0 68.5 58.5 47.1 52.7 68.8 54.0 17.9 46.7 13.0 37.8 29.6 52.9 72.5 42.1 41.7 
79.7 53.5 34.7 36.2 40.7 82.6 44.7 42.5 67.8 30.2 32.9 25.7 22.9 61.7 31.0 63.0 82.0 44.1 33.9 74.8 76.4 40.6 87.9 60.7 72.0 0.0 45.0 44.2 35.4 9.3 45.0 54.8 50.3 77.2 44.4 87.9 36.1 21.9 67.6 81.3 
45.6 20.1 18.1 28.4 19.5 101.0 74.0 76.3 61.1 26.4 27.3 22.5 43.4 41.8 39.7 87.1 83.3 11.9 46.7 94.5 57.4 21.6 66.1 38.3 58.7 48.7 0.0 68.8 11.2 53.0 73.7 56.8 73.5 59.4 62.4 61.5 10.5 64.9 30.6 91.9 
79.6 86.6 58.3 80.0 76.0 35.1 7.3 22.9 45.1 46.6 46.3 61.0 67.5 102.4 72.7 20.1 43.3 68.8 28.0 29.5 58.6 77.1 68.8 97.2 47.3 48.4 69.5 0.0 57.9 38.2 6.9 29.3 6.0 59.9 9.5 75.9 58.5 34.0 73.5 39.2 
50.5 27.6 6.9 33.3 24.0 90.0 63.7 66.7 51.5 14.5 15.5 12.6 37.5 47.6 36.1 77.4 73.9 11.7 39.4 85.0 55.5 24.1 62.4 47.0 54.8 37.1 12.8 59.2 0.0 42.7 62.5 48.2 62.7 56.0 51.8 61.1 0.7 54.2 34.1 82.9 
83.9 62.5 40.5 50.0 49.5 74.8 35.6 31.7 70.2 35.3 36.4 36.2 32.4 72.1 43.1 58.0 79.3 51.9 31.7 67.7 75.3 46.0 88.8 68.0 69.9 9.7 55.9 39.7 44.3 0.0 37.8 53.5 44.2 78.7 40.1 90.7 43.4 12.6 73.2 76.6 
85.7 87.6 61.2 81.8 76.5 34.6 3.7 18.6 51.5 54.9 50.8 64.5 69.8 102.7 75.3 18.1 51.6 75.8 33.4 29.5 66.0 79.6 78.6 104.6 58.9 48.8 76.4 8.9 66.1 40.7 0.0 36.3 9.1 66.9 16.5 82.9 63.2 31.4 79.9 42.5 
53.6 74.2 48.6 78.9 72.4 43.9 35.6 50.0 16.7 43.1 39.3 53.5 71.7 94.0 79.8 37.7 26.7 64.5 24.9 45.1 32.1 68.7 41.7 96.2 22.9 58.9 61.5 31.9 51.9 57.3 38.8 0.0 29.4 30.6 19.9 46.7 48.6 55.7 50.0 35.2 
79.8 88.3 63.7 82.9 82.7 28.8 13.8 26.5 44.2 51.9 51.7 65.9 74.0 104.4 78.3 12.6 44.3 78.0 31.9 23.6 59.4 78.2 68.5 104.7 49.7 52.2 76.2 8.6 64.8 44.7 12.5 30.6 0.0 59.7 11.7 76.1 63.3 39.4 76.2 33.8 
28.4 79.5 58.4 85.1 79.8 67.3 67.6 80.6 18.1 53.9 53.2 66.4 90.2 99.5 89.8 67.5 37.2 69.7 52.5 68.3 6.7 78.3 9.4 101.6 17.5 80.7 59.4 61.9 60.4 78.7 71.3 31.4 61.2 0.0 50.5 16.8 56.0 83.6 36.8 52.3 
71.8 77.5 49.7 76.3 70.2 39.4 18.1 32.1 36.1 41.0 42.5 51.8 66.9 95.1 73.7 23.8 36.5 63.3 21.8 34.6 51.7 72.2 59.4 97.0 38.6 48.4 66.3 11.2 54.5 41.8 19.3 22.2 14.7 55.0 0.0 66.4 52.4 38.8 64.6 36.9 
20.0 79.8 64.3 89.2 83.9 86.5 85.3 95.9 32.4 62.3 62.5 74.8 96.0 100.7 97.6 83.9 52.8 71.3 66.8 84.1 20.2 83.2 13.2 103.0 30.7 88.9 64.4 78.7 66.0 91.4 86.7 49.5 76.3 18.4 67.6 0.0 60.9 97.0 32.9 68.4 
51.5 28.5 4.9 29.9 23.4 89.0 61.1 64.8 51.7 15.2 13.9 12.7 35.1 47.0 38.0 78.2 73.3 11.2 38.4 86.2 51.8 23.3 63.8 47.7 56.2 39.7 15.3 62.2 4.4 43.6 63.7 50.1 68.2 60.1 56.4 62.3 0.0 54.9 33.6 83.4 
91.8 71.9 53.1 61.4 62.8 70.5 30.0 23.0 74.1 43.8 49.6 46.2 41.2 82.5 54.8 53.2 76.2 64.3 35.4 63.5 84.5 61.5 92.6 85.1 74.3 23.4 65.1 38.4 57.8 15.5 36.0 55.7 42.5 86.9 40.8 101.6 57.4 0.0 82.8 73.2 
19.6 50.0 40.1 63.8 53.1 95.1 81.6 87.8 45.8 40.8 40.4 49.5 70.1 67.4 67.9 85.8 69.4 37.8 53.7 92.9 32.5 53.9 35.8 66.8 44.5 68.5 33.9 76.0 38.2 73.8 80.8 50.4 77.1 36.9 65.8 33.8 35.1 83.1 0.0 82.8 
79.7 113.2 83.5 110.2 103.6 19.2 44.7 60.5 44.8 76.3 74.1 86.2 102.2 131.8 110.6 32.4 20.8 99.1 53.5 20.7 56.8 105.4 63.2 129.6 46.2 84.1 96.7 44.0 83.9 77.4 43.3 36.8 35.2 56.0 39.8 72.5 83.5 75.7 86.2 0.0 
