86.0 86.7 55.7 41.5 80.6 57.7 100.0 89.3 18.1 84.2 0.0 28.1 74.8 88.8 81.3 31.5 60.8 95.8 71.4 98.3 113.3 54.5 85.3 33.2 101.4 98.3 95.2 69.2 77.8 76.2 56.8 108.7 22.4 30.4 31.7 90.5 88.5 68.0 85.4 127.4 
81.1 72.1 36.7 9.9 65.8 27.0 77.6 67.0 35.5 65.2 30.2 0.0 68.4 65.3 60.8 40.4 51.7 95.2 63.6 87.0 95.9 44.2 63.3 9.0 93.3 88.1 79.7 72.3 53.1 54.9 32.8 96.5 21.0 41.7 9.5 69.1 67.3 59.5 61.7 109.6 
10.2 22.1 51.9 72.8 26.9 75.4 62.4 38.5 62.4 34.8 75.1 70.3 0.0 54.9 41.0 46.1 16.8 29.8 5.5 25.8 50.0 24.3 47.7 60.3 26.6 24.7 32.0 24.0 55.7 42.4 51.1 36.5 53.9 48.8 59.0 47.8 45.8 9.5 54.6 63.0 
60.3 40.0 35.1 59.3 32.2 52.5 14.0 24.6 87.8 27.3 89.6 68.1 57.4 0.0 13.9 76.4 47.2 81.7 50.5 50.4 39.9 46.3 7.1 57.1 62.4 53.7 34.4 77.0 12.9 14.8 32.5 53.7 68.0 79.5 57.9 9.8 10.6 48.4 3.7 50.5 
44.9 28.7 33.0 58.8 18.6 54.6 23.4 13.0 75.2 15.0 85.2 65.5 45.9 16.1 0.0 65.2 33.8 68.3 36.5 39.2 36.2 33.9 6.7 52.0 50.6 42.2 24.6 63.2 17.8 6.1 28.9 44.4 59.4 68.4 52.2 9.5 7.3 34.5 13.8 49.2 
54.1 63.3 49.9 48.1 60.7 65.6 90.5 67.8 16.3 64.4 32.3 43.5 50.3 77.9 70.2 0.0 35.7 64.4 43.9 71.4 91.0 32.0 70.9 37.6 72.4 70.7 72.0 37.7 68.8 61.7 50.5 82.1 19.3 3.2 35.4 74.7 72.4 41.4 73.9 105.0 
28.3 27.5 34.4 52.0 24.4 61.7 57.2 32.8 49.4 27.1 62.0 56.7 19.2 50.4 36.5 40.0 0.0 45.8 11.8 37.4 55.2 7.5 40.4 43.5 41.8 37.6 36.3 31.2 44.4 32.7 35.6 47.8 38.9 38.8 42.3 42.6 40.3 7.8 45.8 69.2 
28.3 46.8 83.6 99.8 55.4 106.1 88.8 66.3 85.5 60.9 96.2 95.9 34.8 83.7 71.6 67.6 47.8 0.0 35.3 36.5 63.9 52.9 74.6 87.9 26.0 32.9 51.3 27.2 84.5 70.8 80.9 42.7 77.8 66.0 86.3 73.2 71.6 39.1 82.1 73.2 
17.6 17.4 46.7 65.7 21.6 70.3 58.6 32.1 62.3 29.2 72.6 65.1 8.9 50.6 40.1 45.8 15.7 35.9 0.0 27.4 49.2 19.4 43.3 55.3 30.3 27.0 30.6 27.0 50.6 37.5 45.6 38.1 50.0 46.7 54.1 43.9 41.8 4.1 50.0 62.7 
25.3 18.1 61.6 88.2 27.0 89.4 56.2 33.6 86.9 32.9 100.0 91.1 30.0 51.1 44.1 76.0 37.8 38.7 31.5 0.0 27.6 44.2 44.0 78.2 12.3 3.7 16.3 47.1 57.0 43.8 61.8 10.7 76.3 74.2 77.5 40.8 39.7 30.3 51.9 38.7 
48.8 33.4 68.5 94.7 36.8 89.7 36.3 30.5 105.4 34.6 114.1 99.1 51.3 43.9 37.7 95.4 57.2 63.9 52.2 28.7 0.0 59.7 36.7 86.9 38.1 31.1 18.9 73.3 51.3 42.3 65.0 22.3 90.8 94.1 86.9 30.9 31.6 50.4 43.0 14.1 
36.0 33.0 31.4 46.6 29.0 51.0 59.9 37.3 47.3 29.7 57.3 46.7 24.4 47.6 35.0 33.4 10.1 55.6 19.4 48.4 61.8 0.0 40.1 35.9 49.3 44.7 41.1 35.8 41.5 31.5 29.8 54.4 32.2 35.2 34.7 43.3 41.0 15.3 44.4 73.9 
51.0 34.4 36.0 60.6 25.1 52.2 18.0 14.2 83.8 17.5 88.0 66.1 48.4 7.3 10.1 73.9 44.8 75.7 47.5 48.6 37.7 43.9 0.0 54.7 55.8 47.3 28.4 70.0 14.6 9.3 30.5 48.1 63.9 74.1 55.2 6.1 5.2 41.3 7.8 48.7 
72.8 66.2 26.2 9.9 60.2 25.7 71.4 61.8 35.1 58.6 36.7 9.1 64.3 57.4 53.5 42.3 45.7 89.5 60.2 82.2 89.3 36.9 57.5 0.0 84.8 79.4 70.7 66.2 45.3 46.2 24.5 87.6 19.1 39.5 2.2 60.4 58.6 51.3 53.6 100.6 
22.2 28.0 70.5 96.3 36.3 94.9 68.9 47.2 92.2 41.3 101.6 95.0 31.0 66.3 55.2 74.8 46.5 29.1 33.7 15.7 42.6 52.7 58.4 89.8 0.0 8.6 28.6 42.5 68.3 54.8 70.9 16.6 80.3 74.9 83.8 52.9 51.7 34.1 63.7 47.2 
19.4 21.0 63.9 88.2 30.8 91.4 56.2 35.5 89.5 33.9 99.3 89.1 28.5 57.3 42.3 70.7 39.6 33.0 29.7 8.7 33.3 48.0 50.9 80.5 11.7 0.0 20.0 44.7 60.0 46.6 63.9 12.2 76.6 73.4 78.5 44.2 43.1 30.2 55.1 41.7 
34.6 15.9 52.2 79.4 17.2 76.5 39.5 18.3 86.1 21.2 98.4 81.4 35.9 37.3 27.8 76.5 39.3 55.3 31.9 20.5 23.5 43.0 29.3 74.7 30.5 20.9 0.0 55.9 42.3 30.1 50.8 19.8 72.7 75.1 70.3 24.6 23.8 31.5 36.2 32.9 
28.8 45.9 64.5 78.2 48.5 85.5 87.4 62.4 56.7 56.6 73.3 75.5 27.5 80.6 66.7 38.4 33.6 28.5 28.4 47.5 73.4 36.5 73.7 68.1 46.3 49.0 58.7 0.0 75.5 63.3 65.7 56.9 53.1 39.1 64.3 70.9 68.7 28.6 76.2 85.7 
63.4 44.9 27.2 49.3 37.6 37.1 25.5 27.8 77.9 31.9 79.0 53.5 57.6 17.7 18.0 71.4 46.4 88.6 51.0 60.9 52.1 44.7 15.5 49.4 72.2 64.0 42.5 76.4 0.0 13.7 20.9 62.2 58.1 71.8 46.3 20.4 19.8 47.6 9.2 62.8 
51.4 30.8 25.6 52.7 20.2 47.7 26.7 15.6 71.3 19.2 78.2 57.9 42.8 18.6 10.0 63.8 36.1 72.1 39.5 46.6 42.5 32.2 10.0 48.4 58.5 48.8 31.4 63.3 14.8 0.0 22.7 49.8 54.6 64.9 46.5 14.4 12.4 34.8 13.1 55.3 
59.9 46.1 4.4 27.8 38.7 23.1 48.1 39.5 58.0 35.9 57.4 34.3 52.9 35.5 31.8 53.2 36.4 85.0 49.3 63.5 66.6 32.3 31.3 29.0 74.3 65.4 51.9 67.7 25.1 26.7 0.0 69.7 37.6 53.3 25.4 36.5 34.9 41.7 29.0 78.1 
31.7 28.0 69.1 97.7 35.8 93.1 56.6 39.6 101.5 38.8 110.5 97.4 37.7 56.4 45.9 84.6 52.7 45.8 39.6 12.0 22.3 56.0 49.5 92.2 19.9 17.0 22.2 59.6 64.2 52.1 73.7 0.0 86.6 84.9 87.0 43.8 43.3 40.9 55.8 30.5 
65.1 65.8 37.3 31.3 61.4 45.0 80.6 66.5 18.1 59.8 23.6 23.5 54.4 72.5 63.8 24.3 43.4 81.8 54.1 80.0 91.9 36.7 64.6 22.8 81.6 80.5 74.8 54.6 60.9 56.0 39.7 90.1 0.0 20.7 16.9 68.9 66.7 46.4 64.9 105.0 
60.5 64.6 51.3 50.1 61.3 63.2 94.2 69.9 17.7 64.3 34.4 45.7 52.2 80.3 70.7 4.7 43.4 70.3 50.8 77.0 96.7 39.8 78.6 44.0 76.8 74.0 77.1 40.3 76.0 69.9 54.5 86.6 23.1 0.0 37.3 78.0 75.7 44.3 77.0 108.1 
69.4 65.6 28.4 12.2 56.8 29.8 72.8 60.2 34.6 57.3 36.1 12.3 59.7 61.6 54.0 37.7 44.6 87.6 57.8 80.6 89.0 36.0 55.6 4.6 87.8 79.5 74.3 68.7 48.0 51.0 29.4 90.3 20.3 37.7 0.0 60.9 59.0 50.1 54.4 100.7 
50.0 33.4 39.0 65.7 23.4 60.2 14.4 14.2 83.9 18.5 95.4 71.5 52.4 11.1 13.3 76.3 46.3 77.2 46.5 45.0 32.3 47.3 7.1 63.9 55.7 45.9 28.2 75.7 25.1 19.1 39.5 48.2 70.9 78.3 61.7 0.0 2.3 42.4 12.3 42.6 
52.7 33.2 36.6 63.3 24.3 58.1 20.6 14.2 86.5 15.5 90.3 67.3 47.8 13.7 9.3 74.2 42.8 76.0 42.0 41.2 34.4 45.5 6.4 60.4 54.0 46.1 25.7 70.0 21.5 13.6 38.3 46.7 66.8 77.9 60.8 4.4 0.0 40.2 12.5 43.7 
19.4 22.1 43.5 60.6 23.7 66.9 58.6 35.0 57.2 26.3 70.1 62.4 11.0 53.1 35.3 46.1 9.8 42.2 5.7 31.1 55.3 20.1 44.8 55.8 36.3 33.0 33.1 30.2 51.0 37.8 45.5 45.8 49.0 49.0 53.7 46.1 44.2 0.0 47.6 64.2 
60.6 40.1 32.7 57.6 34.1 48.4 17.7 21.5 83.2 25.1 88.2 62.6 58.6 8.1 17.1 74.8 46.5 86.4 52.1 54.5 44.8 44.5 8.2 56.3 65.0 58.6 38.4 76.8 10.0 15.6 30.0 60.4 68.8 78.6 59.3 13.5 16.6 51.4 0.0 54.0 
60.5 47.6 80.0 107.3 48.4 99.1 48.8 48.1 118.6 48.5 129.6 112.6 64.4 51.6 52.8 105.8 73.4 76.5 63.4 41.4 19.1 74.0 51.9 101.9 47.7 42.9 33.0 88.1 66.7 56.3 79.2 33.9 107.0 108.5 104.8 45.2 45.5 66.4 54.2 0.0 
