32.8 62.8 27.9 59.6 56.3 47.7 56.6 76.3 47.3 45.5 22.9 88.1 67.9 47.6 49.8 33.9 43.5 53.1 0.0 71.6 22.2 81.3 58.7 52.0 61.0 18.8 22.8 64.1 6.9 35.4 64.6 56.7 47.0 65.5 20.7 28.6 22.7 60.8 63.5 28.0 
82.2 72.4 71.7 13.6 29.7 32.2 23.2 40.3 84.7 32.5 93.7 28.6 27.7 71.9 58.6 76.2 41.4 62.7 75.4 0.0 49.8 10.1 60.9 20.5 32.7 59.3 84.2 59.4 77.6 103.5 11.7 38.0 44.4 49.5 92.2 96.0 82.0 60.4 86.5 99.1 
36.8 56.0 27.4 41.2 36.5 25.8 33.6 60.4 49.5 27.1 41.7 66.2 49.0 45.6 38.3 42.9 25.4 45.9 24.9 53.1 0.0 59.3 53.0 29.8 40.3 18.5 40.1 56.9 28.8 56.7 42.4 37.1 35.8 48.2 42.5 49.4 38.8 47.4 59.5 49.3 
90.4 75.9 81.6 24.1 33.1 37.8 33.9 41.5 93.8 40.6 102.8 24.4 33.1 83.2 65.4 87.3 49.8 69.1 81.6 11.3 60.9 0.0 69.5 29.6 36.6 69.4 94.3 67.4 87.4 113.6 18.2 42.7 53.9 52.3 101.8 106.1 92.2 64.4 91.5 108.7 
90.5 103.8 78.9 58.7 68.7 50.7 63.3 95.7 100.0 58.4 68.0 88.0 79.7 21.2 87.5 38.6 35.3 10.8 59.2 64.6 53.9 72.0 0.0 56.3 78.4 40.4 51.8 6.3 59.5 70.6 64.3 79.1 19.6 93.0 74.2 64.6 49.2 96.9 112.5 81.5 
61.8 56.3 51.4 8.3 12.5 15.2 6.8 35.6 65.5 8.7 73.8 36.1 24.8 63.7 40.1 64.9 31.5 54.5 55.6 22.0 29.8 31.1 59.2 0.0 22.4 42.2 67.1 57.0 58.4 85.4 12.7 24.7 36.9 38.5 72.4 78.0 65.2 46.1 69.5 79.1 
55.1 43.5 53.0 27.9 16.9 36.3 16.9 15.1 60.5 22.6 81.2 29.5 11.7 83.7 27.6 78.6 49.1 74.0 61.7 35.3 41.9 39.0 82.3 25.3 0.0 57.5 80.5 79.4 68.0 96.4 21.1 6.5 58.8 17.1 79.1 89.3 79.1 27.9 54.9 84.6 
49.0 74.6 39.0 48.1 52.2 36.5 47.6 73.2 61.9 42.2 35.4 80.8 65.3 27.8 56.9 21.4 27.1 35.0 19.2 63.5 19.0 71.7 43.5 43.4 58.3 0.0 24.9 45.5 21.6 44.3 54.8 55.0 28.4 66.7 37.5 36.8 22.9 65.8 75.3 45.1 
56.3 86.8 49.3 74.1 76.1 58.8 74.3 97.1 68.8 64.3 15.5 104.8 86.8 34.3 75.1 19.8 49.4 45.4 27.5 88.1 43.0 98.2 56.1 72.0 83.0 25.0 0.0 58.1 17.3 20.2 79.7 77.1 48.2 87.1 25.2 13.2 2.6 83.4 85.7 31.5 
92.5 111.6 84.6 55.2 69.4 48.8 64.2 94.5 105.7 63.5 71.4 89.7 79.6 29.7 90.1 45.2 37.0 18.3 68.4 61.0 57.4 68.7 10.2 57.1 84.0 49.6 61.5 0.0 65.2 77.0 63.9 80.6 21.8 94.6 80.1 70.9 55.5 99.3 116.1 87.5 
37.2 72.5 32.0 64.3 65.7 53.9 63.7 84.1 52.8 54.3 13.5 94.3 77.1 42.0 56.2 31.6 46.9 53.9 7.0 79.8 33.4 90.1 64.2 62.2 69.7 26.0 20.3 65.3 0.0 28.4 71.0 63.7 49.9 72.4 15.8 21.6 17.8 67.3 68.4 23.5 
60.0 97.9 55.2 91.7 89.5 80.1 90.4 111.1 74.7 82.7 20.5 122.0 101.9 54.1 85.7 39.8 66.2 69.2 38.1 103.7 60.6 116.2 74.5 88.1 97.4 45.9 21.0 77.7 30.2 0.0 98.2 92.1 68.4 100.5 22.9 7.4 22.8 94.5 91.0 24.4 
69.1 59.9 62.6 15.0 13.5 27.2 15.7 33.8 74.4 22.8 87.7 26.6 20.7 74.7 49.2 73.4 40.9 61.9 67.6 14.5 45.5 22.6 65.1 17.4 22.0 55.2 84.0 66.9 74.1 101.0 0.0 26.3 45.9 38.2 84.8 90.7 77.8 48.7 74.8 91.5 
49.0 35.1 44.7 30.7 18.8 34.3 20.0 21.9 53.8 25.1 78.6 36.7 15.8 78.2 20.4 75.6 49.2 76.6 57.4 39.7 39.0 46.1 80.7 28.6 7.0 55.5 79.9 84.4 68.1 95.5 27.3 0.0 59.4 13.9 74.0 85.2 75.9 22.5 48.8 79.3 
74.5 85.9 60.3 39.8 47.2 28.9 48.0 77.3 85.1 39.8 59.2 74.0 61.4 27.7 67.5 37.3 15.3 16.5 48.3 45.2 39.6 55.5 24.1 40.5 61.8 29.6 49.5 26.8 54.7 71.9 46.2 59.6 0.0 73.3 65.7 61.4 45.6 77.5 94.5 73.4 
54.5 26.2 51.5 44.7 30.1 47.3 35.5 19.6 50.2 36.9 87.0 40.1 26.1 93.0 20.4 89.3 62.1 92.0 65.6 53.0 49.0 53.5 93.4 39.6 20.9 68.9 88.6 99.4 75.0 104.4 40.2 15.8 73.8 0.0 80.7 94.0 86.2 13.5 41.3 85.0 
36.7 73.0 33.4 83.2 75.8 66.0 79.1 97.8 49.1 65.5 15.9 105.0 87.2 60.0 64.9 46.8 64.1 69.4 21.3 95.6 42.7 103.4 74.4 73.1 83.5 37.7 29.7 85.0 17.1 26.9 89.1 74.2 67.7 82.5 0.0 19.7 27.1 73.3 68.1 7.6 
56.7 89.3 53.2 84.0 84.8 70.3 81.3 106.8 69.5 76.1 10.4 116.0 97.8 45.1 76.2 32.8 58.9 60.1 29.5 97.1 53.5 110.6 67.7 82.0 90.6 38.0 16.0 72.6 23.8 9.4 92.4 89.9 66.3 94.5 21.6 0.0 15.8 88.6 86.7 23.3 
55.1 87.8 49.7 73.5 75.3 57.1 71.5 98.2 67.4 64.8 16.3 103.1 82.9 33.0 71.6 19.5 47.1 44.9 25.2 84.5 42.1 93.9 49.2 68.1 81.3 26.5 4.4 57.3 21.7 24.2 81.6 78.0 49.2 87.4 27.4 18.8 0.0 82.9 86.1 33.7 
40.2 14.9 43.9 53.7 38.5 51.6 43.2 32.5 36.3 44.0 80.6 50.6 37.9 92.4 17.3 90.8 70.4 94.1 65.4 65.4 52.4 67.4 99.4 47.5 32.0 68.9 83.7 100.8 68.7 98.2 52.6 24.7 77.9 14.7 76.5 91.3 85.2 0.0 27.8 76.7 
34.2 17.2 44.8 80.6 64.0 75.2 68.9 58.9 20.2 63.9 80.7 78.1 62.8 106.9 34.5 97.2 85.7 105.6 68.5 87.3 63.2 96.1 114.2 74.2 55.0 80.0 86.9 118.9 69.4 95.1 78.8 49.6 95.2 43.5 68.3 89.5 86.7 31.0 0.0 68.7 
39.2 75.4 40.4 87.6 84.0 71.8 84.5 102.4 53.1 73.6 20.5 111.0 93.3 62.4 66.0 52.2 70.6 75.7 29.3 99.9 51.1 110.2 84.8 82.9 86.4 45.3 33.4 91.3 28.0 25.6 92.6 83.5 75.3 89.5 9.1 24.0 37.7 79.8 70.0 0.0 
