53.6 42.3 9.7 40.7 32.6 79.3 52.7 51.9 46.3 1.9 0.0 14.9 35.7 55.0 38.5 62.2 62.2 23.3 22.5 71.1 46.2 30.5 56.3 54.7 45.5 29.6 23.0 45.8 12.0 35.0 50.6 38.0 50.6 51.3 39.8 59.5 12.6 45.2 38.2 72.0 
63.4 29.9 13.6 26.0 20.2 91.3 60.7 59.5 60.2 16.9 15.8 0.0 22.7 42.1 23.8 73.3 77.1 15.5 34.4 83.1 60.1 16.4 69.7 41.3 60.4 25.3 19.8 56.1 11.8 33.6 59.6 52.7 61.5 65.4 51.7 71.9 12.2 45.9 45.8 85.9 
85.2 37.8 35.9 22.5 26.4 102.8 65.2 61.0 79.6 38.0 36.6 23.1 0.0 42.2 9.9 81.6 94.2 33.2 47.9 92.5 81.9 22.1 91.9 39.9 80.6 20.6 39.6 64.2 34.3 29.2 65.4 69.9 70.2 87.0 63.1 94.5 34.7 40.9 68.3 99.7 
79.3 19.3 51.7 28.9 30.0 134.3 102.7 97.6 97.8 57.5 55.5 45.8 42.8 0.0 32.5 115.5 116.0 32.9 76.4 125.2 91.1 26.0 98.0 3.2 95.8 60.3 37.3 98.1 44.2 69.6 101.3 92.4 103.7 96.6 93.8 96.8 43.8 82.1 64.1 127.0 
82.9 29.8 38.0 13.0 20.2 107.8 75.9 72.3 82.5 38.0 43.2 27.7 11.5 33.5 0.0 89.9 99.6 29.5 54.2 100.6 83.9 16.0 93.3 30.1 84.1 29.9 36.4 72.4 33.9 38.8 74.1 75.1 78.3 89.2 70.4 95.1 34.1 50.8 66.6 106.5 
88.8 99.9 71.9 96.2 89.9 19.3 24.2 33.6 53.8 63.9 66.4 74.0 82.1 119.3 90.9 0.0 39.2 85.5 39.7 11.3 64.7 89.5 73.5 114.6 52.1 61.5 84.9 17.5 74.2 54.8 17.1 36.6 11.8 65.1 22.5 81.8 74.8 48.4 85.6 28.0 
64.8 98.9 70.5 101.0 92.2 36.0 48.8 62.3 26.0 65.1 65.4 81.9 96.7 119.2 101.0 42.9 0.0 83.1 46.7 36.2 35.8 92.7 40.6 116.2 23.9 78.1 79.4 42.9 71.8 75.6 48.5 24.4 39.4 33.4 36.4 49.3 72.2 75.3 66.0 19.1 
52.6 18.5 19.1 24.8 16.9 101.2 72.9 73.7 63.9 26.4 27.8 17.3 36.1 36.4 33.8 87.9 87.0 0.0 45.8 94.4 59.6 14.2 67.6 33.2 63.1 40.7 6.9 68.8 11.6 49.2 73.1 59.7 73.8 65.1 63.1 68.0 11.1 61.4 37.5 94.5 
60.8 64.7 32.8 56.0 52.9 57.6 30.7 36.1 38.7 25.6 22.8 36.7 50.5 78.2 57.6 40.0 51.1 48.4 0.0 48.8 45.1 50.8 56.1 75.7 38.2 31.6 45.4 23.4 34.6 30.6 28.8 23.2 28.1 48.7 17.4 62.2 35.2 34.9 52.3 52.2 
89.8 111.0 82.7 106.4 101.6 9.7 30.8 41.6 53.2 72.5 72.3 87.1 93.5 128.0 101.2 12.9 40.5 96.8 52.7 0.0 66.8 99.4 74.4 124.4 53.8 72.5 93.3 28.3 83.0 66.0 28.5 40.8 22.3 66.2 31.4 83.0 83.6 59.8 90.9 20.5 
25.3 75.2 51.5 81.6 71.0 68.2 65.8 76.9 14.7 48.4 50.0 60.6 84.3 94.5 85.6 65.3 36.0 59.9 50.0 68.2 0.0 72.4 11.0 92.1 12.9 72.7 54.0 58.1 50.6 74.6 65.1 29.0 58.4 5.4 48.6 17.7 50.6 80.1 32.0 54.3 
67.2 17.5 23.9 8.9 6.3 105.9 73.6 74.0 76.4 31.7 34.2 18.2 23.6 29.0 19.5 90.8 94.2 16.5 54.5 100.4 72.8 0.0 81.0 25.0 74.5 35.8 21.1 72.1 21.8 45.1 75.3 68.5 77.7 77.8 68.1 81.8 21.8 57.7 51.7 102.2 
27.4 80.4 60.4 91.8 80.7 78.0 77.9 90.0 26.6 62.4 56.8 72.7 94.2 100.8 96.1 75.9 43.8 69.5 56.7 78.0 15.5 83.9 0.0 99.3 21.4 83.5 61.5 68.3 59.6 85.6 75.3 38.9 68.1 8.4 58.8 8.7 59.5 91.1 35.5 59.7 
84.3 20.3 51.2 23.1 26.8 131.5 98.4 96.5 98.4 54.6 55.5 43.3 41.7 6.0 32.2 116.1 120.5 35.0 78.5 125.7 94.1 27.0 103.5 0.0 96.4 58.5 38.1 97.1 44.3 67.8 100.1 92.4 102.7 97.6 93.1 98.3 44.0 80.2 65.7 126.7 
39.4 78.9 54.4 85.7 77.4 57.7 56.2 65.5 7.7 51.8 49.0 65.1 80.6 97.1 85.2 54.3 28.2 66.9 40.6 56.3 14.5 75.7 24.7 98.3 0.0 68.5 58.5 47.1 52.7 68.8 54.0 17.9 46.7 13.0 37.8 29.6 52.9 72.5 42.1 41.7 
79.2 50.1 32.7 39.6 38.3 81.3 44.5 38.2 68.7 28.9 32.9 28.7 25.5 61.1 32.3 65.6 79.1 45.1 32.9 77.3 73.7 36.5 86.3 63.3 72.3 0.0 45.0 44.2 35.4 9.3 45.0 54.8 50.3 77.2 44.4 87.9 36.1 21.9 67.6 81.3 
45.9 18.5 18.2 29.1 21.3 98.0 75.0 74.3 59.5 24.1 24.0 22.9 42.3 41.7 41.3 86.4 83.8 11.3 50.3 94.2 58.8 22.8 61.9 42.8 59.9 45.9 0.0 68.8 11.2 53.0 73.7 56.8 73.5 59.4 62.4 61.5 10.5 64.9 30.6 91.9 
79.8 86.8 54.2 77.9 72.7 34.3 9.2 21.5 48.5 45.9 46.7 60.6 68.6 102.5 77.3 21.8 43.7 69.5 28.1 29.4 58.6 74.4 69.4 101.8 51.0 46.2 71.4 0.0 57.9 38.2 6.9 29.3 6.0 59.9 9.5 75.9 58.5 34.0 73.5 39.2 
50.1 26.6 5.9 33.1 23.8 87.7 62.6 63.4 53.2 16.5 12.2 12.5 35.9 48.7 36.8 77.9 76.7 12.4 34.8 87.1 51.9 23.6 61.0 48.6 54.9 37.7 14.0 61.5 0.0 42.7 62.5 48.2 62.7 56.0 51.8 61.1 0.7 54.2 34.1 82.9 
86.5 60.3 40.4 50.3 48.1 73.4 39.5 31.8 66.3 37.8 37.0 38.4 30.8 72.9 40.9 55.0 76.0 53.9 32.3 69.5 75.4 46.3 89.8 68.5 73.5 10.3 56.2 39.4 45.3 0.0 37.8 53.5 44.2 78.7 40.1 90.7 43.4 12.6 73.2 76.6 
87.5 89.6 59.9 79.2 76.6 39.1 3.5 15.6 55.8 53.2 54.3 63.0 68.1 106.2 76.7 20.9 52.0 75.2 30.0 29.2 69.0 76.9 77.9 104.0 58.3 49.8 75.5 10.9 63.7 42.4 0.0 36.3 9.1 66.9 16.5 82.9 63.2 31.4 79.9 42.5 
51.6 74.4 48.3 79.2 69.3 47.6 37.3 52.1 15.6 41.8 40.0 57.6 72.8 96.9 78.6 40.2 27.3 63.1 25.1 42.0 30.0 69.6 42.2 94.8 18.4 56.7 61.2 31.1 48.5 56.3 38.5 0.0 29.4 30.6 19.9 46.7 48.6 55.7 50.0 35.2 
82.0 88.0 59.5 83.4 79.4 30.0 12.7 23.5 47.5 55.0 52.6 63.1 74.1 105.4 82.7 12.1 39.9 76.4 32.0 22.9 63.3 81.2 70.0 106.9 47.9 54.5 75.8 8.9 65.6 46.9 12.5 30.2 0.0 59.7 11.7 76.1 63.3 39.4 76.2 33.8 
30.2 81.1 56.5 86.1 78.3 69.0 65.8 81.4 19.2 53.5 53.9 67.8 90.9 99.4 91.8 69.5 38.2 69.9 49.3 67.6 6.8 78.1 10.0 101.6 14.0 81.1 63.8 61.0 58.4 82.6 67.7 31.0 63.0 0.0 50.5 16.8 56.0 83.6 36.8 52.3 
68.2 80.5 49.9 77.2 68.6 37.7 18.6 29.3 39.6 41.8 41.1 53.3 63.6 98.2 74.6 23.2 37.3 65.7 19.6 35.1 48.6 72.3 59.9 94.2 38.6 44.8 66.4 13.5 53.7 43.8 20.6 20.6 12.7 51.5 0.0 66.4 52.4 38.8 64.6 36.9 
22.6 80.8 66.3 91.2 80.5 85.3 85.3 95.1 35.0 62.6 63.7 73.3 99.5 101.6 95.5 84.8 49.5 71.5 65.1 83.0 22.0 83.5 9.3 100.2 33.4 90.5 65.2 80.3 65.6 94.9 86.9 48.8 80.4 18.9 71.2 0.0 60.9 97.0 32.9 68.4 
51.9 26.1 6.7 31.5 24.0 92.0 63.8 64.1 52.8 14.0 13.7 14.5 34.8 44.1 36.7 79.4 76.4 14.3 36.5 85.1 52.7 24.3 63.1 45.4 53.1 40.1 14.3 62.3 4.6 47.5 67.9 53.0 64.3 56.7 57.0 62.2 0.0 54.9 33.6 83.4 
93.5 74.3 54.4 61.8 61.6 69.9 34.5 21.7 74.0 47.5 45.3 46.6 45.8 85.3 52.6 53.3 75.7 63.4 34.9 60.3 83.3 61.4 94.6 80.3 76.2 22.0 69.8 36.5 58.7 13.1 33.8 59.8 44.1 87.6 43.6 101.4 59.3 0.0 82.8 73.2 
16.5 50.9 38.6 62.0 52.8 97.4 78.4 88.9 44.5 43.8 39.9 47.8 71.7 65.9 68.5 87.4 68.3 40.9 57.2 94.8 32.1 56.6 37.7 66.9 42.5 67.7 30.7 74.9 35.9 76.9 83.3 52.4 78.3 39.7 66.7 33.9 35.1 84.6 0.0 82.8 
81.3 111.6 80.5 111.1 106.6 19.6 43.6 61.2 44.8 72.6 75.5 88.1 100.0 129.4 107.5 30.6 22.0 98.1 55.3 23.1 54.6 105.9 64.5 128.0 44.8 81.3 92.6 41.9 84.8 77.8 46.7 37.8 38.6 53.5 36.9 71.9 84.5 77.0 84.6 0.0 
