47.4 81.1 41.9 80.7 78.8 65.3 77.3 99.0 61.3 65.8 0.0 104.1 84.9 44.0 66.4 30.6 53.2 56.7 19.4 89.1 41.1 99.1 63.9 70.3 80.4 30.9 13.1 70.1 12.4 16.0 83.1 76.1 57.7 84.5 12.2 9.7 15.3 78.8 77.2 18.3 
82.5 64.7 75.7 34.7 33.5 47.5 34.2 24.1 85.7 41.0 108.9 0.0 20.1 94.0 52.3 96.0 62.3 85.0 84.9 28.0 63.0 23.6 87.9 35.7 26.3 77.7 102.2 87.0 91.7 119.7 24.2 32.6 70.0 36.4 104.0 112.4 100.5 49.8 77.7 110.0 
62.1 45.4 56.9 26.0 12.4 35.9 16.5 18.8 65.5 25.1 89.2 24.0 0.0 79.9 33.4 79.9 48.6 73.4 65.5 27.4 44.1 30.3 77.7 21.5 6.7 60.3 84.1 78.2 72.4 100.7 16.5 13.2 58.4 22.2 84.2 93.5 82.6 34.0 61.4 90.0 
73.9 99.9 66.1 61.3 72.1 50.3 66.0 93.8 86.3 59.3 44.8 94.6 80.5 0.0 79.5 13.3 31.7 15.3 42.6 69.8 44.5 79.5 21.0 58.9 78.8 27.2 31.3 27.3 41.7 49.6 69.8 77.8 25.8 90.7 55.0 43.8 28.8 91.7 102.5 62.1 
33.4 18.4 32.5 47.0 32.5 45.5 37.0 36.2 31.9 36.5 71.2 56.1 37.8 80.6 0.0 73.9 54.9 79.4 48.1 56.6 35.0 62.4 85.9 39.3 26.7 53.3 70.6 88.8 54.7 82.2 45.0 20.2 66.9 19.9 61.4 76.1 70.1 12.7 30.2 65.4 
67.2 91.2 57.3 66.3 67.9 51.4 67.3 93.1 78.6 60.5 34.8 97.5 80.3 14.6 78.5 0.0 34.8 27.3 31.7 74.4 39.4 84.4 34.0 60.2 77.6 20.8 18.0 40.3 29.5 36.8 72.2 75.6 33.4 87.5 41.9 30.6 15.4 86.5 94.2 48.8 
61.0 73.1 52.9 33.1 36.5 17.7 35.7 62.9 71.9 30.4 54.3 63.3 51.1 34.0 59.7 35.9 0.0 25.5 39.3 39.5 24.5 49.6 31.3 27.3 48.1 22.2 45.9 33.9 43.5 65.9 38.2 48.2 12.0 61.9 59.3 58.5 43.5 65.5 82.5 66.9 
83.3 100.4 71.5 52.5 62.1 44.0 60.9 90.6 93.1 54.7 61.7 88.3 74.8 20.1 82.5 28.7 29.6 0.0 50.9 58.9 45.8 68.1 7.7 51.8 73.5 32.6 44.9 13.4 51.8 64.2 61.0 73.7 15.0 87.4 66.7 57.9 42.3 90.6 105.4 74.1 
37.2 62.3 27.8 60.2 55.4 44.5 56.2 78.1 45.4 47.5 22.1 87.3 68.6 45.4 49.8 35.3 39.9 52.9 0.0 71.6 22.2 81.3 58.7 52.0 61.0 18.8 22.8 64.1 6.9 35.4 64.6 56.7 47.0 65.5 20.7 28.6 22.7 60.8 63.5 28.0 
80.8 74.6 70.8 14.0 28.0 27.8 24.5 42.2 85.3 31.8 92.7 32.6 28.4 74.2 58.0 76.3 40.3 59.4 76.4 0.0 49.8 10.1 60.9 20.5 32.7 59.3 84.2 59.4 77.6 103.5 11.7 38.0 44.4 49.5 92.2 96.0 82.0 60.4 86.5 99.1 
37.7 52.3 24.2 38.6 33.9 24.4 32.9 58.6 46.4 23.8 44.7 67.8 44.9 45.7 38.2 43.4 27.6 46.0 26.5 54.3 0.0 59.3 53.0 29.8 40.3 18.5 40.1 56.9 28.8 56.7 42.4 37.1 35.8 48.2 42.5 49.4 38.8 47.4 59.5 49.3 
90.2 79.0 79.1 25.3 35.8 38.6 30.1 42.1 90.5 38.6 99.5 25.7 34.5 79.7 64.2 85.2 49.9 70.7 81.8 13.2 64.3 0.0 69.5 29.6 36.6 69.4 94.3 67.4 87.4 113.6 18.2 42.7 53.9 52.3 101.8 106.1 92.2 64.4 91.5 108.7 
91.8 104.5 76.9 55.6 70.4 50.7 67.4 94.6 103.1 58.2 64.5 92.3 79.7 24.1 86.8 34.4 32.4 11.9 63.6 65.1 57.2 71.5 0.0 56.3 78.4 40.4 51.8 6.3 59.5 70.6 64.3 79.1 19.6 93.0 74.2 64.6 49.2 96.9 112.5 81.5 
60.0 58.6 49.2 10.6 12.0 12.5 9.6 39.1 64.1 10.2 70.4 39.5 26.1 61.0 40.1 63.2 31.3 54.9 55.8 24.1 33.0 31.5 59.8 0.0 22.4 42.2 67.1 57.0 58.4 85.4 12.7 24.7 36.9 38.5 72.4 78.0 65.2 46.1 69.5 79.1 
58.7 39.0 49.0 28.6 14.8 32.3 17.2 18.3 59.7 25.3 81.9 28.4 9.1 80.6 29.6 77.9 51.4 75.7 62.3 35.1 40.6 40.2 81.8 23.5 0.0 57.5 80.5 79.4 68.0 96.4 21.1 6.5 58.8 17.1 79.1 89.3 79.1 27.9 54.9 84.6 
47.4 70.4 36.2 49.5 52.0 32.9 50.1 75.1 61.9 38.6 33.8 79.5 63.5 30.9 57.7 22.9 25.6 33.3 22.4 60.8 22.9 72.7 45.4 42.6 61.3 0.0 24.9 45.5 21.6 44.3 54.8 55.0 28.4 66.7 37.5 36.8 22.9 65.8 75.3 45.1 
56.7 88.1 47.0 73.1 72.8 59.2 74.5 96.4 67.4 63.1 17.8 104.2 88.1 35.5 70.8 19.6 47.8 48.9 24.0 87.8 43.3 97.3 52.0 70.1 85.4 27.4 0.0 58.1 17.3 20.2 79.7 77.1 48.2 87.1 25.2 13.2 2.6 83.4 85.7 31.5 
93.0 110.5 81.3 59.1 68.2 49.0 64.1 96.9 103.7 62.0 73.6 89.6 78.8 28.3 93.5 41.7 36.1 13.4 65.5 60.3 58.0 71.6 10.6 61.8 81.7 46.1 60.6 0.0 65.2 77.0 63.9 80.6 21.8 94.6 80.1 70.9 55.5 99.3 116.1 87.5 
39.7 71.0 28.6 64.2 63.0 50.9 65.7 86.8 50.5 55.5 15.3 94.2 72.6 42.0 54.8 31.2 46.4 54.7 8.2 81.7 31.7 89.9 61.1 62.4 72.3 25.4 18.1 69.8 0.0 28.4 71.0 63.7 49.9 72.4 15.8 21.6 17.8 67.3 68.4 23.5 
60.6 96.2 57.4 93.6 91.8 77.4 89.0 112.9 75.4 82.6 17.1 122.9 101.1 50.8 85.0 40.5 69.5 69.1 36.7 106.1 56.8 116.7 75.5 85.4 100.0 47.6 21.8 77.3 31.9 0.0 98.2 92.1 68.4 100.5 22.9 7.4 22.8 94.5 91.0 24.4 
68.8 63.3 63.4 12.7 16.6 26.4 15.6 29.9 74.0 24.7 84.7 27.1 18.6 71.5 48.8 75.2 40.5 61.6 66.8 12.7 46.7 20.7 67.9 15.2 22.2 58.4 83.4 68.6 75.9 102.3 0.0 26.3 45.9 38.2 84.8 90.7 77.8 48.7 74.8 91.5 
50.8 35.1 47.0 32.3 15.5 34.2 23.6 19.1 51.3 22.0 76.9 35.9 13.9 77.8 20.4 79.4 48.7 75.5 60.6 39.4 40.0 45.0 80.8 29.5 8.7 59.4 78.7 83.8 64.9 94.9 26.8 0.0 59.4 13.9 74.0 85.2 75.9 22.5 48.8 79.3 
75.0 87.6 61.7 40.5 48.4 31.4 44.1 74.0 86.8 41.1 60.8 72.7 61.1 29.1 67.9 36.5 15.6 19.9 50.7 47.5 38.0 55.7 20.2 40.1 62.2 29.0 52.0 24.7 51.8 68.9 50.1 61.4 0.0 73.3 65.7 61.4 45.6 77.5 94.5 73.4 
52.5 28.0 51.3 44.4 30.9 47.2 33.4 19.7 48.7 35.6 85.2 40.3 26.2 92.9 22.5 92.4 66.6 91.2 65.7 53.4 51.9 54.4 96.1 42.6 20.6 70.5 90.8 99.2 73.6 103.6 41.4 17.6 77.2 0.0 80.7 94.0 86.2 13.5 41.3 85.0 
37.9 75.9 33.7 81.8 74.9 68.4 74.6 94.9 48.3 65.9 15.8 104.6 86.9 55.8 65.9 46.6 64.0 69.1 24.8 92.7 43.7 105.0 74.5 77.2 80.8 37.7 29.1 83.5 20.6 27.3 89.7 77.3 66.8 83.3 0.0 19.7 27.1 73.3 68.1 7.6 
57.7 92.8 51.5 86.0 85.6 69.1 85.7 108.5 68.8 74.2 13.5 115.2 98.2 46.3 79.5 31.5 59.8 62.9 33.3 100.8 53.5 110.5 66.8 80.2 89.9 40.5 17.5 73.9 25.3 10.6 92.6 88.3 62.6 95.9 23.6 0.0 15.8 88.6 86.7 23.3 
54.7 88.0 46.6 72.3 75.2 55.6 69.2 98.9 71.7 63.7 18.8 103.7 87.5 29.0 73.8 19.4 45.5 46.5 26.6 85.7 40.2 93.0 50.9 68.9 81.9 27.5 3.2 56.1 21.0 26.7 79.1 78.0 47.8 88.2 29.1 17.7 0.0 82.9 86.1 33.7 
41.8 13.6 44.0 54.5 37.9 54.4 44.8 34.2 36.1 41.9 82.9 50.0 35.8 96.5 13.2 86.7 67.4 92.2 65.8 61.2 49.3 66.2 99.3 48.1 30.6 69.5 87.2 101.2 68.6 97.3 52.9 26.5 79.6 17.3 77.3 92.5 86.4 0.0 27.8 76.7 
33.2 18.7 44.4 77.1 64.1 76.4 68.2 59.1 24.5 65.3 79.2 82.1 65.8 105.7 32.6 94.8 82.7 109.4 68.0 86.8 60.7 94.9 116.8 72.1 58.6 78.4 89.3 120.5 73.3 95.0 79.0 50.9 98.5 46.3 72.5 88.9 88.4 30.4 0.0 68.7 
41.9 76.8 41.0 89.0 80.9 72.5 83.0 100.6 51.4 72.0 22.2 112.7 93.9 66.3 65.9 49.3 67.3 78.3 30.2 102.2 53.7 112.2 83.6 82.1 85.2 46.4 33.2 92.1 27.8 28.8 95.3 83.6 74.0 89.8 11.4 25.1 34.3 78.6 73.5 0.0 
