70.3 53.6 37.9 36.0 10.2 36.0 21.1 54.2 24.8 51.4 82.7 29.6 39.2 36.2 43.2 36.4 48.9 50.7 34.5 69.4 19.3 53.4 57.3 36.6 77.2 70.4 34.8 32.5 9.4 74.8 0.0 37.2 19.1 65.4 82.0 5.4 71.5 8.5 26.5 72.3 
31.7 42.4 44.8 63.0 39.6 9.5 26.5 42.1 43.2 30.6 57.6 57.9 63.9 59.5 14.2 66.7 14.0 38.8 41.8 35.0 29.7 17.6 55.9 63.8 40.4 34.2 53.2 22.3 34.3 56.3 41.8 0.0 47.7 54.0 60.9 40.6 34.2 43.0 45.4 56.4 
75.6 43.8 24.4 53.5 29.2 44.6 23.7 47.6 9.9 49.9 99.9 47.8 21.2 19.5 55.7 18.1 60.1 43.0 29.5 82.5 38.6 60.2 79.8 51.4 84.6 78.0 54.3 50.3 29.5 91.0 23.8 49.1 0.0 84.2 99.8 22.6 80.6 11.3 11.4 90.7 
70.5 95.3 93.9 58.1 62.5 64.9 70.8 96.1 87.9 89.0 31.5 57.4 103.1 102.5 41.8 105.1 46.5 87.6 88.6 66.3 53.4 68.6 16.6 59.5 59.9 68.5 48.9 41.1 63.5 13.5 68.4 58.4 88.3 0.0 22.5 63.7 64.0 73.9 88.5 9.4 
61.9 102.3 102.9 83.5 80.9 70.9 81.4 100.6 100.5 90.8 11.7 75.8 117.0 117.2 47.8 117.2 51.8 96.5 97.5 61.5 66.6 73.8 38.2 78.9 52.4 64.4 68.3 53.8 76.7 11.7 84.1 64.7 102.1 23.4 0.0 81.5 57.9 90.5 102.1 13.1 
71.0 55.1 41.9 30.4 6.5 40.6 27.0 56.7 27.9 56.1 84.3 28.3 41.1 42.8 46.3 41.3 49.9 54.9 44.2 76.3 20.3 55.4 57.7 34.3 78.6 75.5 33.0 35.9 15.2 72.4 8.9 44.2 23.9 64.6 83.1 0.0 74.8 11.3 31.2 71.1 
10.8 57.9 68.3 97.3 75.7 41.7 62.0 59.1 75.4 46.8 53.0 87.4 91.3 91.1 38.1 94.2 35.4 53.1 64.2 7.1 64.7 30.0 74.5 93.9 7.9 9.2 84.0 50.3 65.3 57.9 73.6 38.5 83.0 68.4 61.3 77.0 0.0 77.1 76.0 60.9 
75.5 48.2 30.6 41.9 15.2 44.6 19.8 51.0 19.6 51.8 94.1 36.0 32.5 31.7 53.2 30.3 52.1 46.7 32.6 77.1 26.1 58.7 64.8 43.2 79.6 74.5 40.7 42.1 20.3 81.8 9.3 46.7 15.0 74.3 91.4 12.8 79.9 0.0 20.7 80.8 
70.2 32.7 14.5 60.0 36.1 40.7 23.0 34.9 10.3 41.3 103.8 54.7 16.2 14.6 58.6 20.4 61.1 36.4 19.4 77.3 43.7 52.9 85.9 65.1 79.9 72.6 60.7 55.3 32.6 97.1 27.7 49.0 14.8 91.1 105.6 33.0 77.4 24.2 0.0 94.1 
66.4 98.2 97.1 70.9 69.4 65.9 75.0 100.8 92.1 88.1 20.7 63.7 108.2 108.7 43.2 112.5 45.9 92.3 95.8 62.5 57.3 70.7 23.5 68.0 57.4 65.6 56.6 44.2 66.8 7.3 73.8 58.8 91.9 10.7 17.7 71.5 62.0 81.7 95.8 0.0 
