55.5 59.8 50.1 50.4 58.7 62.9 90.3 67.3 16.1 61.2 32.3 43.7 49.7 77.3 69.7 0.0 35.7 64.4 43.9 71.4 91.0 32.0 70.9 37.6 72.4 70.7 72.0 37.7 68.8 61.7 50.5 82.1 19.3 3.2 35.4 74.7 72.4 41.4 73.9 105.0 
29.4 24.0 37.5 55.9 26.5 58.2 59.0 35.5 50.3 28.5 61.5 52.3 18.7 47.8 34.7 39.3 0.0 45.8 11.8 37.4 55.2 7.5 40.4 43.5 41.8 37.6 36.3 31.2 44.4 32.7 35.6 47.8 38.9 38.8 42.3 42.6 40.3 7.8 45.8 69.2 
25.0 43.3 81.1 97.8 54.7 105.1 86.4 64.2 83.2 60.9 99.9 98.3 34.4 82.0 69.8 68.4 47.8 0.0 35.3 36.5 63.9 52.9 74.6 87.9 26.0 32.9 51.3 27.2 84.5 70.8 80.9 42.7 77.8 66.0 86.3 73.2 71.6 39.1 82.1 73.2 
13.8 17.0 48.4 65.0 26.2 67.8 57.9 35.2 59.4 27.2 72.4 64.7 9.5 54.3 38.5 46.8 14.7 36.8 0.0 27.4 49.2 19.4 43.3 55.3 30.3 27.0 30.6 27.0 50.6 37.5 45.6 38.1 50.0 46.7 54.1 43.9 41.8 4.1 50.0 62.7 
21.5 19.8 65.4 84.9 28.5 89.8 53.9 34.5 90.5 30.4 101.4 88.1 27.9 53.3 41.8 72.5 39.2 39.6 27.4 0.0 27.6 44.2 44.0 78.2 12.3 3.7 16.3 47.1 57.0 43.8 61.8 10.7 76.3 74.2 77.5 40.8 39.7 30.3 51.9 38.7 
51.5 33.6 66.4 90.7 34.8 88.0 39.6 33.5 105.2 35.4 115.8 98.5 52.1 43.4 37.9 91.8 56.5 64.9 49.5 28.4 0.0 59.7 36.7 86.9 38.1 31.1 18.9 73.3 51.3 42.3 65.0 22.3 90.8 94.1 86.9 30.9 31.6 50.4 43.0 14.1 
34.9 29.7 30.3 47.9 26.3 51.7 58.1 36.4 45.5 32.3 55.8 49.0 28.2 47.8 36.3 36.0 10.8 53.9 23.6 47.0 62.2 0.0 40.1 35.9 49.3 44.7 41.1 35.8 41.5 31.5 29.8 54.4 32.2 35.2 34.7 43.3 41.0 15.3 44.4 73.9 
54.9 34.0 36.4 58.2 26.0 54.5 16.8 18.0 80.1 18.6 85.5 66.9 49.7 10.8 9.0 74.3 45.3 76.5 47.7 46.0 40.5 44.8 0.0 54.7 55.8 47.3 28.4 70.0 14.6 9.3 30.5 48.1 63.9 74.1 55.2 6.1 5.2 41.3 7.8 48.7 
69.0 64.2 26.9 11.0 60.3 26.5 70.1 58.9 36.2 58.4 33.3 10.4 60.7 59.1 54.7 40.7 45.4 91.7 57.8 82.4 90.4 38.3 57.9 0.0 84.8 79.4 70.7 66.2 45.3 46.2 24.5 87.6 19.1 39.5 2.2 60.4 58.6 51.3 53.6 100.6 
20.8 27.3 73.1 93.5 38.7 96.3 69.5 45.6 92.4 42.6 104.4 97.4 28.0 65.4 51.3 74.7 46.2 29.9 34.2 16.8 41.6 53.5 59.1 87.5 0.0 8.6 28.6 42.5 68.3 54.8 70.9 16.6 80.3 74.9 83.8 52.9 51.7 34.1 63.7 47.2 
19.8 18.2 65.7 90.8 29.8 89.6 57.2 38.3 88.8 36.3 100.9 91.8 24.8 55.4 43.8 72.3 40.7 36.6 27.8 7.2 34.7 49.2 48.1 80.0 10.5 0.0 20.0 44.7 60.0 46.6 63.9 12.2 76.6 73.4 78.5 44.2 43.1 30.2 55.1 41.7 
32.5 15.8 54.4 75.6 16.4 75.8 37.7 20.1 88.8 21.2 97.3 80.8 36.4 36.8 25.9 73.9 38.9 52.8 32.0 18.3 20.2 41.5 31.1 72.1 31.5 24.4 0.0 55.9 42.3 30.1 50.8 19.8 72.7 75.1 70.3 24.6 23.8 31.5 36.2 32.9 
28.6 45.0 66.1 77.0 50.9 88.4 86.2 60.1 54.4 56.8 69.2 72.9 27.1 79.1 64.1 41.2 35.7 28.4 30.9 51.0 77.1 40.4 72.7 68.2 42.8 48.8 58.5 0.0 75.5 63.3 65.7 56.9 53.1 39.1 64.3 70.9 68.7 28.6 76.2 85.7 
61.2 44.2 26.1 48.4 38.2 39.3 25.2 28.1 76.9 30.5 80.6 54.4 57.8 14.2 21.4 73.7 44.8 86.6 54.7 60.9 52.1 42.8 15.8 48.9 70.8 62.2 46.8 78.1 0.0 13.7 20.9 62.2 58.1 71.8 46.3 20.4 19.8 47.6 9.2 62.8 
47.8 32.9 28.1 52.9 20.6 45.0 29.2 17.3 74.4 16.1 78.9 56.0 42.4 17.0 7.2 65.5 33.7 72.1 38.8 46.6 46.1 34.4 10.7 47.3 55.6 49.6 33.8 67.9 15.8 0.0 22.7 49.8 54.6 64.9 46.5 14.4 12.4 34.8 13.1 55.3 
60.3 47.0 2.8 26.7 39.3 28.1 47.6 38.4 54.6 35.6 60.3 37.3 51.8 36.0 30.5 53.5 36.5 83.9 46.3 62.9 67.9 34.1 31.5 28.6 75.5 68.3 54.6 69.0 23.1 25.8 0.0 69.7 37.6 53.3 25.4 36.5 34.9 41.7 29.0 78.1 
31.8 26.3 74.0 95.8 35.5 97.1 57.8 36.3 99.8 41.0 110.1 99.5 40.5 54.0 47.1 82.2 50.4 45.7 41.3 13.4 23.9 55.9 51.1 89.6 19.9 13.9 22.8 59.7 63.5 50.9 71.3 0.0 86.6 84.9 87.0 43.8 43.3 40.9 55.8 30.5 
63.2 64.9 38.9 28.6 61.5 46.1 83.2 65.6 18.0 61.1 25.3 22.1 58.6 72.1 61.1 23.8 41.8 79.0 54.1 81.2 95.6 35.8 65.2 23.9 85.1 77.8 74.8 54.0 62.6 55.2 41.5 91.3 0.0 20.7 16.9 68.9 66.7 46.4 64.9 105.0 
56.3 66.4 50.8 49.0 62.1 65.3 91.0 73.9 17.3 67.4 34.2 43.1 52.0 82.3 72.4 7.3 39.7 69.1 50.0 78.6 98.1 36.7 74.9 44.0 78.5 74.3 79.8 41.9 74.9 66.9 57.2 88.0 21.6 0.0 37.3 78.0 75.7 44.3 77.0 108.1 
69.2 65.0 24.9 15.6 55.5 26.3 70.8 60.0 36.3 55.8 34.4 11.6 62.7 62.7 53.6 36.5 43.7 91.0 54.5 81.4 90.1 39.7 57.0 6.5 86.2 81.8 75.2 68.5 50.0 48.9 28.7 87.5 17.5 41.0 0.0 60.9 59.0 50.1 54.4 100.7 
51.7 34.5 38.8 64.7 27.1 56.7 15.2 15.4 86.4 19.9 94.1 69.7 52.1 12.1 12.8 79.3 45.3 73.5 45.7 43.3 33.0 46.0 10.9 62.4 56.8 44.9 25.5 72.2 20.6 17.0 39.7 44.1 73.1 82.9 63.5 0.0 2.3 42.4 12.3 42.6 
50.2 32.8 35.6 62.0 21.3 59.5 16.3 15.0 84.9 16.1 90.6 69.3 46.2 12.1 10.5 73.9 42.8 74.0 43.7 42.1 36.0 42.7 9.9 63.1 56.3 43.7 27.4 70.5 24.2 14.3 37.3 48.0 70.5 79.6 61.4 2.5 0.0 40.2 12.5 43.7 
17.1 18.5 44.5 59.1 25.1 68.4 56.7 35.0 56.8 27.4 72.5 62.6 12.8 53.3 35.7 42.2 12.1 41.2 8.6 33.3 54.8 19.2 46.0 51.4 39.1 32.4 35.7 31.1 49.3 39.6 43.6 44.1 50.8 45.4 50.7 45.1 44.8 0.0 47.6 64.2 
59.5 44.7 30.7 54.9 34.0 48.5 19.1 25.1 82.9 26.3 88.8 64.5 57.5 7.6 15.7 78.1 50.4 85.8 52.8 53.2 47.1 44.9 10.7 56.2 68.1 55.2 36.8 76.4 12.3 13.5 29.8 57.2 69.6 82.0 58.6 13.2 16.1 51.4 0.0 54.0 
62.1 48.4 80.8 108.1 50.7 98.3 46.6 44.5 119.8 49.4 128.3 112.3 63.2 52.4 51.8 105.8 69.7 77.4 62.7 42.6 15.3 76.4 49.0 103.3 48.3 43.5 35.0 89.8 67.2 56.9 83.0 32.7 109.2 112.0 104.1 46.5 46.2 64.2 57.0 0.0 
